4.8125,6.171875,1
4.8125,6.15625,1
4.8125,6.140625,1
4.8125,6.125,1
4.796875,6.109375,1
4.78125,6.09375,1
4.78125,6.078125,1
4.78125,6.0625,1
4.765625,6.046875,1
4.765625,6.03125,1
4.75,6.015625,1
4.75,6.0,1
4.734375,5.984375,1
4.71875,6.0,1
4.71875,6.015625,1
4.71875,6.03125,1
4.71875,6.046875,1
4.71875,6.0625,1
4.734375,6.078125,1
4.734375,6.09375,1
4.734375,6.109375,1
4.734375,6.125,1
4.734375,6.140625,1
4.734375,6.15625,1
4.734375,6.171875,1
4.734375,6.1875,1
4.71875,6.203125,1
4.703125,6.1875,1
4.703125,6.203125,1
4.6875,6.21875,1
4.703125,6.234375,1
4.703125,6.25,1
4.703125,6.265625,1
4.6875,6.28125,1
4.671875,6.265625,1
4.671875,6.25,1
4.65625,6.234375,1
4.640625,6.25,1
4.625,6.234375,1
4.609375,6.234375,1
4.625,6.25,1
4.609375,6.265625,1
4.59375,6.265625,1
4.640625,6.265625,1
4.65625,6.25,1
4.65625,6.28125,1
4.65625,6.296875,1
4.671875,6.3125,1
4.65625,6.3125,1
4.640625,6.328125,1
4.625,6.328125,1
4.609375,6.34375,1
4.625,6.359375,1
4.609375,6.375,1
4.59375,6.375,1
4.59375,6.390625,1
4.59375,6.40625,1
4.578125,6.421875,1
4.5625,6.421875,1
4.546875,6.4375,1
4.53125,6.4375,1
4.515625,6.453125,1
4.5,6.4375,1
4.484375,6.4375,1
4.46875,6.4375,1
4.53125,6.46875,1
4.53125,6.484375,1
4.515625,6.484375,1
4.5,6.484375,1
4.484375,6.484375,1
4.46875,6.5,1
4.484375,6.515625,1
4.46875,6.515625,1
4.453125,6.53125,1
4.453125,6.546875,1
4.453125,6.5625,1
4.4375,6.5625,1
4.421875,6.546875,1
4.40625,6.5625,1
4.390625,6.5625,1
4.375,6.578125,1
4.390625,6.59375,1
4.390625,6.609375,1
4.390625,6.625,1
4.375,6.625,1
4.359375,6.609375,1
4.34375,6.625,1
4.34375,6.640625,1
4.328125,6.640625,1
4.359375,6.625,1
4.359375,6.640625,1
4.375,6.609375,1
4.375,6.59375,1
4.40625,6.578125,1
4.390625,6.578125,1
4.421875,6.5625,1
4.4375,6.546875,1
4.453125,6.515625,1
4.4375,6.5,1
4.484375,6.5,1
4.5,6.5,1
4.515625,6.46875,1
4.546875,6.453125,1
4.53125,6.453125,1
4.5625,6.4375,1
4.578125,6.40625,1
4.609375,6.359375,1
4.640625,6.34375,1
4.625,6.34375,1
4.640625,6.3125,1
4.671875,6.28125,1
4.671875,6.296875,1
4.6875,6.265625,1
4.6875,6.25,1
4.6875,6.234375,1
4.71875,6.21875,1
4.703125,6.21875,1
4.71875,6.1875,1
4.71875,6.171875,1
4.71875,6.15625,1
4.71875,6.140625,1
4.71875,6.125,1
4.703125,6.03125,1
4.6875,6.015625,1
4.6875,6.0,1
4.6875,5.984375,1
4.671875,5.96875,1
4.6875,5.953125,1
4.6875,5.9375,1
4.6875,5.921875,1
4.671875,5.921875,1
4.65625,5.921875,1
4.671875,5.9375,1
4.671875,5.953125,1
4.671875,5.984375,1
4.65625,6.0,1
4.671875,6.015625,1
4.671875,6.03125,1
4.6875,6.03125,1
4.6875,6.046875,1
4.6875,6.0625,1
4.6875,6.078125,1
4.671875,6.09375,1
4.6875,6.109375,1
4.6875,6.125,1
4.6875,6.140625,1
4.6875,6.15625,1
4.671875,6.171875,1
4.65625,6.171875,1
4.640625,6.15625,1
4.625,6.140625,1
4.609375,6.140625,1
4.625,6.15625,1
4.625,6.171875,1
4.625,6.1875,1
4.625,6.203125,1
4.65625,6.1875,1
4.671875,6.15625,1
4.734375,6.0,1
4.734375,6.015625,1
4.75,6.03125,1
4.75,6.046875,1
4.765625,6.0625,1
4.765625,6.078125,1
4.765625,6.09375,1
4.78125,6.109375,1
4.78125,6.125,1
4.796875,6.125,1
4.796875,6.140625,1
4.796875,6.15625,1
4.796875,6.171875,1
4.796875,6.1875,1
